details,result
"比賽模式: CLASSIC
使用英雄: Diana (MIDDLE)
終場表現: - 擊殺數: 15, 死亡數: 12, 助攻數: 7 - 獲得金錢: 18295 - 經驗值: 21694, 等级: 18 - 小兵擊殺數: 204, 野怪擊殺數: 20 關鍵事件:
- 在 352 秒時，(Diana (MIDDLE)) 被 (Orianna (MIDDLE)) 擊殺
- 在 359 秒時，(Diana (MIDDLE)) 助攻 (XinZhao (JUNGLE)) 擊殺了 (Orianna (MIDDLE))
- 在 432 秒時，(Diana (MIDDLE)) 被 (Khazix (JUNGLE)) 擊殺
",Win
"比賽模式: CLASSIC
使用英雄: Sivir (BOTTOM)
終場表現: - 擊殺數: 9, 死亡數: 6, 助攻數: 21 - 獲得金錢: 18872 - 經驗值: 20555, 等级: 18 - 小兵擊殺數: 292, 野怪擊殺數: 24 關鍵事件:
- 在 496 秒時，(Sivir (BOTTOM)) 助攻 (XinZhao (JUNGLE)) 擊殺了 (Varus (BOTTOM))
- 在 499 秒時，(Sivir (BOTTOM)) 擊殺了 (Khazix (JUNGLE))
",Win
"比賽模式: CLASSIC
使用英雄: Nami (UTILITY)
終場表現: - 擊殺數: 0, 死亡數: 10, 助攻數: 26 - 獲得金錢: 10378 - 經驗值: 15517, 等级: 16 - 小兵擊殺數: 27, 野怪擊殺數: 0 關鍵事件:
- 在 496 秒時，(Nami (UTILITY)) 助攻 (XinZhao (JUNGLE)) 擊殺了 (Varus (BOTTOM))
",Win
"比賽模式: CLASSIC
使用英雄: Poppy (TOP)
終場表現: - 擊殺數: 1, 死亡數: 7, 助攻數: 6 - 獲得金錢: 8157 - 經驗值: 10683, 等级: 13 - 小兵擊殺數: 161, 野怪擊殺數: 0 關鍵事件:
- 在 183 秒時，(Poppy (TOP)) 被 (Aatrox (TOP)) 擊殺
- 在 343 秒時，(Poppy (TOP)) 擊殺了 (Aatrox (TOP))
- 在 405 秒時，(Poppy (TOP)) 助攻 (LeeSin (JUNGLE)) 擊殺了 (Khazix (JUNGLE))
- 在 420 秒時，(Poppy (TOP)) 助攻 (LeeSin (JUNGLE)) 擊殺了 (Ahri (MIDDLE))
- 在 430 秒時，(Poppy (TOP)) 助攻 (Viktor (MIDDLE)) 擊殺了 (Aatrox (TOP))
",Lose
"比賽模式: CLASSIC
使用英雄: LeeSin (JUNGLE)
終場表現: - 擊殺數: 9, 死亡數: 7, 助攻數: 4 - 獲得金錢: 10940 - 經驗值: 10455, 等级: 13 - 小兵擊殺數: 21, 野怪擊殺數: 122 關鍵事件:
- 在 230 秒時，(LeeSin (JUNGLE)) 擊殺了 (Khazix (JUNGLE))
- 在 259 秒時，(LeeSin (JUNGLE)) 擊殺了 (Kaisa (BOTTOM))
- 在 262 秒時，(LeeSin (JUNGLE)) 擊殺了 (Leona (UTILITY))
- 在 343 秒時，(LeeSin (JUNGLE)) 助攻 (Poppy (TOP)) 擊殺了 (Aatrox (TOP))
- 在 405 秒時，(LeeSin (JUNGLE)) 擊殺了 (Khazix (JUNGLE))
- 在 420 秒時，(LeeSin (JUNGLE)) 擊殺了 (Ahri (MIDDLE))
- 在 422 秒時，(LeeSin (JUNGLE)) 被 (Aatrox (TOP)) 擊殺
- 在 430 秒時，(LeeSin (JUNGLE)) 助攻 (Viktor (MIDDLE)) 擊殺了 (Aatrox (TOP))
- 在 482 秒時，(LeeSin (JUNGLE)) 擊殺了 小龍
- 在 527 秒時，(LeeSin (JUNGLE)) 助攻 (Jhin (BOTTOM)) 擊殺了 (Kaisa (BOTTOM))
",Lose
"比賽模式: CLASSIC
使用英雄: Viktor (MIDDLE)
終場表現: - 擊殺數: 3, 死亡數: 9, 助攻數: 3 - 獲得金錢: 9465 - 經驗值: 11553, 等级: 14 - 小兵擊殺數: 172, 野怪擊殺數: 0 關鍵事件:
- 在 373 秒時，(Viktor (MIDDLE)) 被 (Ahri (MIDDLE)) 擊殺
- 在 420 秒時，(Viktor (MIDDLE)) 助攻 (LeeSin (JUNGLE)) 擊殺了 (Ahri (MIDDLE))
- 在 430 秒時，(Viktor (MIDDLE)) 擊殺了 (Aatrox (TOP))
- 在 492 秒時，(Viktor (MIDDLE)) 被 (Ahri (MIDDLE)) 擊殺
",Lose
"比賽模式: CLASSIC
使用英雄: Jhin (BOTTOM)
終場表現: - 擊殺數: 5, 死亡數: 7, 助攻數: 4 - 獲得金錢: 10006 - 經驗值: 9049, 等级: 12 - 小兵擊殺數: 174, 野怪擊殺數: 0 關鍵事件:
- 在 200 秒時，(Jhin (BOTTOM)) 擊殺了 (Kaisa (BOTTOM))
- 在 230 秒時，(Jhin (BOTTOM)) 助攻 (LeeSin (JUNGLE)) 擊殺了 (Khazix (JUNGLE))
- 在 251 秒時，(Jhin (BOTTOM)) 被 (Kaisa (BOTTOM)) 擊殺
- 在 259 秒時，(Jhin (BOTTOM)) 助攻 (LeeSin (JUNGLE)) 擊殺了 (Kaisa (BOTTOM))
- 在 377 秒時，(Jhin (BOTTOM)) 擊殺了 (Leona (UTILITY))
- 在 490 秒時，(Jhin (BOTTOM)) 擊殺了 (Leona (UTILITY))
- 在 527 秒時，(Jhin (BOTTOM)) 擊殺了 (Kaisa (BOTTOM))
",Lose
"比賽模式: CLASSIC
使用英雄: Heimerdinger (UTILITY)
終場表現: - 擊殺數: 2, 死亡數: 5, 助攻數: 10 - 獲得金錢: 8011 - 經驗值: 8741, 等级: 12 - 小兵擊殺數: 46, 野怪擊殺數: 3 關鍵事件:
- 在 200 秒時，(Heimerdinger (UTILITY)) 助攻 (Jhin (BOTTOM)) 擊殺了 (Kaisa (BOTTOM))
- 在 230 秒時，(Heimerdinger (UTILITY)) 助攻 (LeeSin (JUNGLE)) 擊殺了 (Khazix (JUNGLE))
- 在 258 秒時，(Heimerdinger (UTILITY)) 被 (Kaisa (BOTTOM)) 擊殺
- 在 259 秒時，(Heimerdinger (UTILITY)) 助攻 (LeeSin (JUNGLE)) 擊殺了 (Kaisa (BOTTOM))
- 在 262 秒時，(Heimerdinger (UTILITY)) 助攻 (LeeSin (JUNGLE)) 擊殺了 (Leona (UTILITY))
- 在 377 秒時，(Heimerdinger (UTILITY)) 助攻 (Jhin (BOTTOM)) 擊殺了 (Leona (UTILITY))
- 在 413 秒時，(Heimerdinger (UTILITY)) 擊殺了 (Kaisa (BOTTOM))
- 在 490 秒時，(Heimerdinger (UTILITY)) 助攻 (Jhin (BOTTOM)) 擊殺了 (Leona (UTILITY))
- 在 527 秒時，(Heimerdinger (UTILITY)) 助攻 (Jhin (BOTTOM)) 擊殺了 (Kaisa (BOTTOM))
",Lose
"比賽模式: CLASSIC
使用英雄: Aatrox (TOP)
終場表現: - 擊殺數: 8, 死亡數: 5, 助攻數: 5 - 獲得金錢: 11613 - 經驗值: 14214, 等级: 15 - 小兵擊殺數: 194, 野怪擊殺數: 12 關鍵事件:
- 在 183 秒時，(Aatrox (TOP)) 擊殺了 (Poppy (TOP))
- 在 343 秒時，(Aatrox (TOP)) 被 (Poppy (TOP)) 擊殺
- 在 422 秒時，(Aatrox (TOP)) 擊殺了 (LeeSin (JUNGLE))
- 在 430 秒時，(Aatrox (TOP)) 被 (Viktor (MIDDLE)) 擊殺
",Win
"比賽模式: CLASSIC
使用英雄: Khazix (JUNGLE)
終場表現: - 擊殺數: 7, 死亡數: 5, 助攻數: 6 - 獲得金錢: 11101 - 經驗值: 13129, 等级: 15 - 小兵擊殺數: 12, 野怪擊殺數: 150 關鍵事件:
- 在 230 秒時，(Khazix (JUNGLE)) 被 (LeeSin (JUNGLE)) 擊殺
- 在 405 秒時，(Khazix (JUNGLE)) 被 (LeeSin (JUNGLE)) 擊殺
- 在 422 秒時，(Khazix (JUNGLE)) 助攻 (Aatrox (TOP)) 擊殺了 (LeeSin (JUNGLE))
",Win
"比賽模式: CLASSIC
使用英雄: Ahri (MIDDLE)
終場表現: - 擊殺數: 13, 死亡數: 2, 助攻數: 11 - 獲得金錢: 13479 - 經驗值: 14999, 等级: 16 - 小兵擊殺數: 204, 野怪擊殺數: 0 關鍵事件:
- 在 373 秒時，(Ahri (MIDDLE)) 擊殺了 (Viktor (MIDDLE))
- 在 420 秒時，(Ahri (MIDDLE)) 被 (LeeSin (JUNGLE)) 擊殺
- 在 422 秒時，(Ahri (MIDDLE)) 助攻 (Aatrox (TOP)) 擊殺了 (LeeSin (JUNGLE))
- 在 492 秒時，(Ahri (MIDDLE)) 擊殺了 (Viktor (MIDDLE))
",Win
"比賽模式: CLASSIC
使用英雄: Kaisa (BOTTOM)
終場表現: - 擊殺數: 6, 死亡數: 5, 助攻數: 11 - 獲得金錢: 11646 - 經驗值: 12805, 等级: 14 - 小兵擊殺數: 195, 野怪擊殺數: 19 關鍵事件:
- 在 200 秒時，(Kaisa (BOTTOM)) 被 (Jhin (BOTTOM)) 擊殺
- 在 251 秒時，(Kaisa (BOTTOM)) 擊殺了 (Jhin (BOTTOM))
- 在 258 秒時，(Kaisa (BOTTOM)) 擊殺了 (Heimerdinger (UTILITY))
- 在 259 秒時，(Kaisa (BOTTOM)) 被 (LeeSin (JUNGLE)) 擊殺
- 在 413 秒時，(Kaisa (BOTTOM)) 被 (Heimerdinger (UTILITY)) 擊殺
- 在 527 秒時，(Kaisa (BOTTOM)) 被 (Jhin (BOTTOM)) 擊殺
",Win
"比賽模式: CLASSIC
使用英雄: Leona (UTILITY)
終場表現: - 擊殺數: 1, 死亡數: 3, 助攻數: 18 - 獲得金錢: 7388 - 經驗值: 9787, 等级: 12 - 小兵擊殺數: 33, 野怪擊殺數: 0 關鍵事件:
- 在 251 秒時，(Leona (UTILITY)) 助攻 (Kaisa (BOTTOM)) 擊殺了 (Jhin (BOTTOM))
- 在 262 秒時，(Leona (UTILITY)) 被 (LeeSin (JUNGLE)) 擊殺
- 在 377 秒時，(Leona (UTILITY)) 被 (Jhin (BOTTOM)) 擊殺
- 在 490 秒時，(Leona (UTILITY)) 被 (Jhin (BOTTOM)) 擊殺
",Win
"比賽模式: CLASSIC
使用英雄: Darius (TOP)
終場表現: - 擊殺數: 4, 死亡數: 3, 助攻數: 2 - 獲得金錢: 8892 - 經驗值: 11504, 等级: 14 - 小兵擊殺數: 167, 野怪擊殺數: 4 關鍵事件:
- 在 212 秒時，(Darius (TOP)) 擊殺了 (Ekko (JUNGLE))
- 在 219 秒時，(Darius (TOP)) 擊殺了 (DrMundo (TOP))
- 在 219 秒時，(Darius (TOP)) 被 (Neeko (MIDDLE)) 擊殺
- 在 420 秒時，(Darius (TOP)) 擊殺了 (Neeko (MIDDLE))
",Win
"比賽模式: CLASSIC
使用英雄: Kindred (JUNGLE)
終場表現: - 擊殺數: 2, 死亡數: 3, 助攻數: 11 - 獲得金錢: 9651 - 經驗值: 11554, 等级: 14 - 小兵擊殺數: 7, 野怪擊殺數: 154 關鍵事件:
- 在 207 秒時，(Kindred (JUNGLE)) 被 (DrMundo (TOP)) 擊殺
- 在 212 秒時，(Kindred (JUNGLE)) 助攻 (Darius (TOP)) 擊殺了 (Ekko (JUNGLE))
- 在 219 秒時，(Kindred (JUNGLE)) 助攻 (Darius (TOP)) 擊殺了 (DrMundo (TOP))
- 在 219 秒時，(Kindred (JUNGLE)) 助攻 (Neeko (MIDDLE)) 擊殺了 (Darius (TOP))
- 在 271 秒時，(Kindred (JUNGLE)) 助攻 (Corki (BOTTOM)) 擊殺了 (Ekko (JUNGLE))
- 在 412 秒時，(Kindred (JUNGLE)) 助攻 (AurelionSol (MIDDLE)) 擊殺了 (Ekko (JUNGLE))
- 在 420 秒時，(Kindred (JUNGLE)) 助攻 (Darius (TOP)) 擊殺了 (Neeko (MIDDLE))
- 在 424 秒時，(Kindred (JUNGLE)) 助攻 (AurelionSol (MIDDLE)) 擊殺了 (DrMundo (TOP))
- 在 512 秒時，(Kindred (JUNGLE)) 被 (Neeko (MIDDLE)) 擊殺
",Win
"比賽模式: CLASSIC
使用英雄: AurelionSol (MIDDLE)
終場表現: - 擊殺數: 14, 死亡數: 0, 助攻數: 5 - 獲得金錢: 13402 - 經驗值: 13431, 等级: 15 - 小兵擊殺數: 169, 野怪擊殺數: 10 關鍵事件:
- 在 219 秒時，(AurelionSol (MIDDLE)) 助攻 (Darius (TOP)) 擊殺了 (DrMundo (TOP))
- 在 412 秒時，(AurelionSol (MIDDLE)) 擊殺了 (Ekko (JUNGLE))
- 在 420 秒時，(AurelionSol (MIDDLE)) 助攻 (Darius (TOP)) 擊殺了 (Neeko (MIDDLE))
- 在 424 秒時，(AurelionSol (MIDDLE)) 擊殺了 (DrMundo (TOP))
",Win
"比賽模式: CLASSIC
使用英雄: Corki (BOTTOM)
終場表現: - 擊殺數: 5, 死亡數: 1, 助攻數: 10 - 獲得金錢: 10915 - 經驗值: 11001, 等级: 13 - 小兵擊殺數: 174, 野怪擊殺數: 8 關鍵事件:
- 在 146 秒時，(Corki (BOTTOM)) 擊殺了 (Jinx (BOTTOM))
- 在 271 秒時，(Corki (BOTTOM)) 擊殺了 (Ekko (JUNGLE))
",Win
"比賽模式: CLASSIC
使用英雄: Nami (UTILITY)
終場表現: - 擊殺數: 2, 死亡數: 2, 助攻數: 11 - 獲得金錢: 7685 - 經驗值: 8553, 等级: 11 - 小兵擊殺數: 41, 野怪擊殺數: 0 關鍵事件:
- 在 146 秒時，(Nami (UTILITY)) 助攻 (Corki (BOTTOM)) 擊殺了 (Jinx (BOTTOM))
- 在 271 秒時，(Nami (UTILITY)) 助攻 (Corki (BOTTOM)) 擊殺了 (Ekko (JUNGLE))
",Win
"比賽模式: CLASSIC
使用英雄: Thresh (UTILITY)
終場表現: - 擊殺數: 0, 死亡數: 6, 助攻數: 1 - 獲得金錢: 4877 - 經驗值: 6616, 等级: 10 - 小兵擊殺數: 26, 野怪擊殺數: 0 關鍵事件:
",Lose
"比賽模式: CLASSIC
使用英雄: Ekko (JUNGLE)
終場表現: - 擊殺數: 3, 死亡數: 7, 助攻數: 3 - 獲得金錢: 8523 - 經驗值: 9596, 等级: 12 - 小兵擊殺數: 25, 野怪擊殺數: 124 關鍵事件:
- 在 207 秒時，(Ekko (JUNGLE)) 助攻 (DrMundo (TOP)) 擊殺了 (Kindred (JUNGLE))
- 在 212 秒時，(Ekko (JUNGLE)) 被 (Darius (TOP)) 擊殺
- 在 219 秒時，(Ekko (JUNGLE)) 助攻 (Darius (TOP)) 擊殺了 (DrMundo (TOP))
- 在 219 秒時，(Ekko (JUNGLE)) 助攻 (Neeko (MIDDLE)) 擊殺了 (Darius (TOP))
- 在 271 秒時，(Ekko (JUNGLE)) 被 (Corki (BOTTOM)) 擊殺
- 在 412 秒時，(Ekko (JUNGLE)) 被 (AurelionSol (MIDDLE)) 擊殺
- 在 512 秒時，(Ekko (JUNGLE)) 助攻 (Neeko (MIDDLE)) 擊殺了 (Kindred (JUNGLE))
",Lose
"比賽模式: CLASSIC
使用英雄: Neeko (MIDDLE)
終場表現: - 擊殺數: 5, 死亡數: 5, 助攻數: 0 - 獲得金錢: 8199 - 經驗值: 9570, 等级: 12 - 小兵擊殺數: 148, 野怪擊殺數: 0 關鍵事件:
- 在 219 秒時，(Neeko (MIDDLE)) 擊殺了 (Darius (TOP))
- 在 420 秒時，(Neeko (MIDDLE)) 被 (Darius (TOP)) 擊殺
- 在 512 秒時，(Neeko (MIDDLE)) 擊殺了 (Kindred (JUNGLE))
",Lose
"比賽模式: CLASSIC
使用英雄: Jinx (BOTTOM)
終場表現: - 擊殺數: 0, 死亡數: 5, 助攻數: 3 - 獲得金錢: 8358 - 經驗值: 9327, 等级: 12 - 小兵擊殺數: 200, 野怪擊殺數: 0 關鍵事件:
- 在 146 秒時，(Jinx (BOTTOM)) 被 (Corki (BOTTOM)) 擊殺
",Lose
"比賽模式: CLASSIC
使用英雄: DrMundo (TOP)
終場表現: - 擊殺數: 1, 死亡數: 4, 助攻數: 3 - 獲得金錢: 9301 - 經驗值: 11844, 等级: 14 - 小兵擊殺數: 194, 野怪擊殺數: 0 關鍵事件:
- 在 207 秒時，(DrMundo (TOP)) 擊殺了 (Kindred (JUNGLE))
- 在 219 秒時，(DrMundo (TOP)) 被 (Darius (TOP)) 擊殺
- 在 219 秒時，(DrMundo (TOP)) 助攻 (Neeko (MIDDLE)) 擊殺了 (Darius (TOP))
- 在 424 秒時，(DrMundo (TOP)) 被 (AurelionSol (MIDDLE)) 擊殺
",Lose
"比賽模式: CLASSIC
使用英雄: Mordekaiser (TOP)
終場表現: - 擊殺數: 8, 死亡數: 5, 助攻數: 9 - 獲得金錢: 13910 - 經驗值: 16282, 等级: 16 - 小兵擊殺數: 186, 野怪擊殺數: 0 關鍵事件:
- 在 45 秒時，(Mordekaiser (TOP)) 擊殺了 (Graves (JUNGLE))
- 在 198 秒時，(Mordekaiser (TOP)) 擊殺了 (Graves (JUNGLE))
- 在 415 秒時，(Mordekaiser (TOP)) 被 (Singed (TOP)) 擊殺
- 在 514 秒時，(Mordekaiser (TOP)) 擊殺了 (Singed (TOP))
",Win
"比賽模式: CLASSIC
使用英雄: MasterYi (JUNGLE)
終場表現: - 擊殺數: 20, 死亡數: 7, 助攻數: 11 - 獲得金錢: 15937 - 經驗值: 14316, 等级: 15 - 小兵擊殺數: 19, 野怪擊殺數: 120 關鍵事件:
- 在 45 秒時，(MasterYi (JUNGLE)) 助攻 (Mordekaiser (TOP)) 擊殺了 (Graves (JUNGLE))
- 在 194 秒時，(MasterYi (JUNGLE)) 擊殺了 (Hwei (MIDDLE))
- 在 198 秒時，(MasterYi (JUNGLE)) 被 (Singed (TOP)) 擊殺
- 在 198 秒時，(MasterYi (JUNGLE)) 助攻 (Mordekaiser (TOP)) 擊殺了 (Graves (JUNGLE))
- 在 381 秒時，(MasterYi (JUNGLE)) 助攻 (Samira (BOTTOM)) 擊殺了 (Jinx (BOTTOM))
- 在 384 秒時，(MasterYi (JUNGLE)) 被 (Lulu (UTILITY)) 擊殺
- 在 385 秒時，(MasterYi (JUNGLE)) 助攻 (Samira (BOTTOM)) 擊殺了 (Lulu (UTILITY))
- 在 429 秒時，(MasterYi (JUNGLE)) 擊殺了 (Hwei (MIDDLE))
- 在 519 秒時，(MasterYi (JUNGLE)) 擊殺了 (Graves (JUNGLE))
- 在 531 秒時，(MasterYi (JUNGLE)) 擊殺了 (Hwei (MIDDLE))
",Win
"比賽模式: CLASSIC
使用英雄: Ahri (MIDDLE)
終場表現: - 擊殺數: 7, 死亡數: 7, 助攻數: 17 - 獲得金錢: 12154 - 經驗值: 14626, 等级: 15 - 小兵擊殺數: 148, 野怪擊殺數: 0 關鍵事件:
- 在 45 秒時，(Ahri (MIDDLE)) 助攻 (Mordekaiser (TOP)) 擊殺了 (Graves (JUNGLE))
- 在 191 秒時，(Ahri (MIDDLE)) 被 (Singed (TOP)) 擊殺
- 在 198 秒時，(Ahri (MIDDLE)) 助攻 (Mordekaiser (TOP)) 擊殺了 (Graves (JUNGLE))
- 在 355 秒時，(Ahri (MIDDLE)) 擊殺了 (Hwei (MIDDLE))
- 在 368 秒時，(Ahri (MIDDLE)) 被 (Graves (JUNGLE)) 擊殺
- 在 428 秒時，(Ahri (MIDDLE)) 被 (Hwei (MIDDLE)) 擊殺
- 在 429 秒時，(Ahri (MIDDLE)) 助攻 (MasterYi (JUNGLE)) 擊殺了 (Hwei (MIDDLE))
- 在 519 秒時，(Ahri (MIDDLE)) 助攻 (MasterYi (JUNGLE)) 擊殺了 (Graves (JUNGLE))
",Win
"比賽模式: CLASSIC
使用英雄: Samira (BOTTOM)
終場表現: - 擊殺數: 14, 死亡數: 5, 助攻數: 7 - 獲得金錢: 16656 - 經驗值: 14457, 等级: 15 - 小兵擊殺數: 184, 野怪擊殺數: 45 關鍵事件:
- 在 218 秒時，(Samira (BOTTOM)) 擊殺了 (Lulu (UTILITY))
- 在 222 秒時，(Samira (BOTTOM)) 擊殺了 (Jinx (BOTTOM))
- 在 381 秒時，(Samira (BOTTOM)) 擊殺了 (Jinx (BOTTOM))
- 在 385 秒時，(Samira (BOTTOM)) 擊殺了 (Lulu (UTILITY))
",Win
"比賽模式: CLASSIC
使用英雄: Nautilus (UTILITY)
終場表現: - 擊殺數: 0, 死亡數: 5, 助攻數: 21 - 獲得金錢: 8458 - 經驗值: 10538, 等级: 13 - 小兵擊殺數: 44, 野怪擊殺數: 0 關鍵事件:
- 在 45 秒時，(Nautilus (UTILITY)) 助攻 (Mordekaiser (TOP)) 擊殺了 (Graves (JUNGLE))
- 在 218 秒時，(Nautilus (UTILITY)) 助攻 (Samira (BOTTOM)) 擊殺了 (Lulu (UTILITY))
- 在 222 秒時，(Nautilus (UTILITY)) 助攻 (Samira (BOTTOM)) 擊殺了 (Jinx (BOTTOM))
- 在 381 秒時，(Nautilus (UTILITY)) 助攻 (Samira (BOTTOM)) 擊殺了 (Jinx (BOTTOM))
- 在 385 秒時，(Nautilus (UTILITY)) 助攻 (Samira (BOTTOM)) 擊殺了 (Lulu (UTILITY))
",Win
"比賽模式: CLASSIC
使用英雄: Singed (TOP)
終場表現: - 擊殺數: 11, 死亡數: 8, 助攻數: 10 - 獲得金錢: 13503 - 經驗值: 13595, 等级: 15 - 小兵擊殺數: 170, 野怪擊殺數: 0 關鍵事件:
- 在 191 秒時，(Singed (TOP)) 擊殺了 (Ahri (MIDDLE))
- 在 198 秒時，(Singed (TOP)) 擊殺了 (MasterYi (JUNGLE))
- 在 415 秒時，(Singed (TOP)) 擊殺了 (Mordekaiser (TOP))
- 在 514 秒時，(Singed (TOP)) 被 (Mordekaiser (TOP)) 擊殺
",Lose
"比賽模式: CLASSIC
使用英雄: Graves (JUNGLE)
終場表現: - 擊殺數: 9, 死亡數: 12, 助攻數: 15 - 獲得金錢: 12866 - 經驗值: 12423, 等级: 14 - 小兵擊殺數: 26, 野怪擊殺數: 117 關鍵事件:
- 在 45 秒時，(Graves (JUNGLE)) 被 (Mordekaiser (TOP)) 擊殺
- 在 191 秒時，(Graves (JUNGLE)) 助攻 (Singed (TOP)) 擊殺了 (Ahri (MIDDLE))
- 在 198 秒時，(Graves (JUNGLE)) 助攻 (Singed (TOP)) 擊殺了 (MasterYi (JUNGLE))
- 在 198 秒時，(Graves (JUNGLE)) 被 (Mordekaiser (TOP)) 擊殺
- 在 368 秒時，(Graves (JUNGLE)) 擊殺了 (Ahri (MIDDLE))
- 在 428 秒時，(Graves (JUNGLE)) 助攻 (Hwei (MIDDLE)) 擊殺了 (Ahri (MIDDLE))
- 在 519 秒時，(Graves (JUNGLE)) 被 (MasterYi (JUNGLE)) 擊殺
",Lose
"比賽模式: CLASSIC
使用英雄: Hwei (MIDDLE)
終場表現: - 擊殺數: 3, 死亡數: 12, 助攻數: 16 - 獲得金錢: 9442 - 經驗值: 11617, 等级: 14 - 小兵擊殺數: 149, 野怪擊殺數: 4 關鍵事件:
- 在 191 秒時，(Hwei (MIDDLE)) 助攻 (Singed (TOP)) 擊殺了 (Ahri (MIDDLE))
- 在 194 秒時，(Hwei (MIDDLE)) 被 (MasterYi (JUNGLE)) 擊殺
- 在 198 秒時，(Hwei (MIDDLE)) 助攻 (Singed (TOP)) 擊殺了 (MasterYi (JUNGLE))
- 在 355 秒時，(Hwei (MIDDLE)) 被 (Ahri (MIDDLE)) 擊殺
- 在 368 秒時，(Hwei (MIDDLE)) 助攻 (Graves (JUNGLE)) 擊殺了 (Ahri (MIDDLE))
- 在 428 秒時，(Hwei (MIDDLE)) 擊殺了 (Ahri (MIDDLE))
- 在 429 秒時，(Hwei (MIDDLE)) 被 (MasterYi (JUNGLE)) 擊殺
- 在 531 秒時，(Hwei (MIDDLE)) 被 (MasterYi (JUNGLE)) 擊殺
",Lose
"比賽模式: CLASSIC
使用英雄: Jinx (BOTTOM)
終場表現: - 擊殺數: 4, 死亡數: 9, 助攻數: 12 - 獲得金錢: 10639 - 經驗值: 11364, 等级: 13 - 小兵擊殺數: 161, 野怪擊殺數: 9 關鍵事件:
- 在 222 秒時，(Jinx (BOTTOM)) 被 (Samira (BOTTOM)) 擊殺
- 在 381 秒時，(Jinx (BOTTOM)) 被 (Samira (BOTTOM)) 擊殺
",Lose
"比賽模式: CLASSIC
使用英雄: Lulu (UTILITY)
終場表現: - 擊殺數: 2, 死亡數: 9, 助攻數: 14 - 獲得金錢: 7077 - 經驗值: 9087, 等级: 12 - 小兵擊殺數: 24, 野怪擊殺數: 0 關鍵事件:
- 在 218 秒時，(Lulu (UTILITY)) 被 (Samira (BOTTOM)) 擊殺
- 在 384 秒時，(Lulu (UTILITY)) 擊殺了 (MasterYi (JUNGLE))
- 在 385 秒時，(Lulu (UTILITY)) 被 (Samira (BOTTOM)) 擊殺
",Lose
"比賽模式: CLASSIC
使用英雄: Singed (BOTTOM)
終場表現: - 擊殺數: 7, 死亡數: 7, 助攻數: 10 - 獲得金錢: 10996 - 經驗值: 12553, 等级: 14 - 小兵擊殺數: 159, 野怪擊殺數: 0 關鍵事件:
- 在 264 秒時，(Singed (BOTTOM)) 擊殺了 (Nami (UTILITY))
- 在 269 秒時，(Singed (BOTTOM)) 擊殺了 (Ezreal (BOTTOM))
- 在 269 秒時，(Singed (BOTTOM)) 被 (Ezreal (BOTTOM)) 擊殺
- 在 478 秒時，(Singed (BOTTOM)) 被 (Ezreal (BOTTOM)) 擊殺
- 在 478 秒時，(Singed (BOTTOM)) 擊殺了 (Ezreal (BOTTOM))
",Win
"比賽模式: CLASSIC
使用英雄: Senna (UTILITY)
終場表現: - 擊殺數: 6, 死亡數: 5, 助攻數: 15 - 獲得金錢: 10673 - 經驗值: 10579, 等级: 13 - 小兵擊殺數: 24, 野怪擊殺數: 0 關鍵事件:
- 在 153 秒時，(Senna (UTILITY)) 被 (Nami (UTILITY)) 擊殺
- 在 264 秒時，(Senna (UTILITY)) 助攻 (Singed (BOTTOM)) 擊殺了 (Nami (UTILITY))
- 在 269 秒時，(Senna (UTILITY)) 助攻 (Singed (BOTTOM)) 擊殺了 (Ezreal (BOTTOM))
- 在 478 秒時，(Senna (UTILITY)) 助攻 (Singed (BOTTOM)) 擊殺了 (Ezreal (BOTTOM))
",Win
"比賽模式: CLASSIC
使用英雄: Vi (JUNGLE)
終場表現: - 擊殺數: 13, 死亡數: 2, 助攻數: 3 - 獲得金錢: 14358 - 經驗值: 15186, 等级: 16 - 小兵擊殺數: 29, 野怪擊殺數: 182 關鍵事件:
- 在 236 秒時，(Vi (JUNGLE)) 助攻 (Skarner (TOP)) 擊殺了 (Ornn (TOP))
- 在 384 秒時，(Vi (JUNGLE)) 擊殺了 (Nidalee (JUNGLE))
- 在 390 秒時，(Vi (JUNGLE)) 擊殺了 (Zed (MIDDLE))
- 在 405 秒時，(Vi (JUNGLE)) 擊殺了 (Ornn (TOP))
",Win
"比賽模式: CLASSIC
使用英雄: Ahri (MIDDLE)
終場表現: - 擊殺數: 7, 死亡數: 6, 助攻數: 10 - 獲得金錢: 11572 - 經驗值: 14198, 等级: 15 - 小兵擊殺數: 167, 野怪擊殺數: 0 關鍵事件:
- 在 226 秒時，(Ahri (MIDDLE)) 被 (Nidalee (JUNGLE)) 擊殺
- 在 384 秒時，(Ahri (MIDDLE)) 助攻 (Vi (JUNGLE)) 擊殺了 (Nidalee (JUNGLE))
- 在 389 秒時，(Ahri (MIDDLE)) 被 (Zed (MIDDLE)) 擊殺
- 在 390 秒時，(Ahri (MIDDLE)) 助攻 (Vi (JUNGLE)) 擊殺了 (Zed (MIDDLE))
",Win
